StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_choice,risk_fit_1,risk_fit_2,Returns_1,Returns_2,intention to invest_1,intention to invest_2,gender,gender_3_TEXT,age,invest
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"I've read the consent form, and",Please indicate whether you agree with the statements below - The level of risk associated with managed investing is appealing to me,Please indicate whether you agree with the statements below - Managed investing would have the right level of risk for me,Please indicate whether you agree with the statements below - I think I could get a good return (interest) on my investments via managed investing,Please indicate whether you agree with the statements below - Managed investing is likely profitable for me,Please indicate whether you agree with the statements below - I am interested in managed investing,Please indicate whether you agree with the statements below - I would like to know a bit more about managed investing and how it works,I am a - Selected Choice,I am a - other - Text,My age is: ___ years,Do you invest money yourself in the stock market or other funds/investments?
"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID13""}","{""ImportId"":""QID7_1""}","{""ImportId"":""QID7_2""}","{""ImportId"":""QID8_1""}","{""ImportId"":""QID8_2""}","{""ImportId"":""QID9_1""}","{""ImportId"":""QID9_2""}","{""ImportId"":""QID10""}","{""ImportId"":""QID10_3_TEXT""}","{""ImportId"":""QID11_TEXT""}","{""ImportId"":""QID12""}"
2021-05-12 09:12:31,2021-05-12 09:13:40,0,73.109.63.23,100,69,1,2021-05-12 09:13:41,R_1ODi9fi0V1Z2OK8,,,,,47.29620361328125,-122.39530181884765625,anonymous,EN,1,2,3,3,3,2,3,2,,42,4
2021-05-12 09:13:27,2021-05-12 09:14:27,0,128.230.139.107,100,59,1,2021-05-12 09:14:28,R_1g7ukN9K0cxNGVs,,,,,43.039093017578125,-76.1277008056640625,anonymous,EN,1,4,3,3,3,2,3,1,,19,1
2021-05-12 09:14:25,2021-05-12 09:15:13,0,98.113.90.85,100,47,1,2021-05-12 09:15:13,R_2RVOZBMnqV0u3iO,,,,,40.69940185546875,-73.88829803466796875,anonymous,EN,1,3,2,2,3,2,2,2,,31,1
2021-05-12 09:11:17,2021-05-12 09:15:24,0,174.236.5.59,100,247,1,2021-05-12 09:15:24,R_qLrCsAq57zJImAh,,,,,35.5688934326171875,-97.5254974365234375,anonymous,EN,1,2,2,3,2,1,3,2,,46,1
2021-05-12 09:14:25,2021-05-12 09:15:37,0,70.124.148.137,100,71,1,2021-05-12 09:15:37,R_1C8tXSonSMLkZ4A,,,,,30.4031982421875,-97.75299835205078125,anonymous,EN,1,3,3,2,3,2,3,2,,26,4
2021-05-12 09:15:36,2021-05-12 09:16:41,0,67.253.118.137,100,65,1,2021-05-12 09:16:42,R_3HAcVIrBBRamVc8,,,,,44.0937957763671875,-70.2368011474609375,anonymous,EN,1,4,4,3,3,3,5,2,,53,1
2021-05-12 09:16:23,2021-05-12 09:16:58,0,76.116.9.184,100,35,1,2021-05-12 09:16:59,R_2wsfqmONOKjyObP,,,,,40.648406982421875,-74.82450103759765625,anonymous,EN,1,4,4,4,4,5,4,2,,18,1
2021-05-12 09:17:48,2021-05-12 09:18:54,0,71.112.217.38,100,66,1,2021-05-12 09:18:55,R_1dnuGfmEwOx0FOP,,,,,40.462493896484375,-79.94609832763671875,anonymous,EN,1,3,3,3,3,4,4,1,,32,3
2021-05-12 09:18:47,2021-05-12 09:19:50,0,35.129.169.68,100,62,1,2021-05-12 09:19:50,R_2WDttZvAPB4IXX1,,,,,33.616302490234375,-84.29450225830078125,anonymous,EN,1,6,6,3,3,6,5,1,,23,3
2021-05-12 09:19:25,2021-05-12 09:20:15,0,174.96.181.132,100,50,1,2021-05-12 09:20:16,R_XXvxnn0Nqdy7m7v,,,,,38.2523956298828125,-85.7666015625,anonymous,EN,1,4,4,4,4,4,4,1,,42,3
